latitude,longitude,altitude (m),date,time
34.024832,-118.278911,60.16860039439052,2024-04-18,09:37:19
34.024725,-118.278864,60.5804650913924,2024-04-18,09:37:25
34.024662,-118.278778,60.35563262645155,2024-04-18,09:37:33
34.024666,-118.278656,60.597083400934935,2024-04-18,09:37:36
34.024586,-118.278558,60.47915164101869,2024-04-18,09:37:44
34.024563,-118.278664,59.99717752635479,2024-04-18,09:37:58
34.024476,-118.278622,59.551711146719754,2024-04-18,09:38:11
34.024388,-118.278599,59.918945072218776,2024-04-18,09:38:18
34.024303,-118.278649,59.57234007772058,2024-04-18,09:38:25
34.024225,-118.278727,59.55356120225042,2024-04-18,09:38:33
34.024133,-118.278785,59.99123644642532,2024-04-18,09:38:41
34.024061,-118.278851,59.42167701385915,2024-04-18,09:38:48
34.023978,-118.278920,59.721441064961255,2024-04-18,09:38:54
34.023904,-118.279019,60.44166221562773,2024-04-18,09:39:01
34.023816,-118.279044,60.429099867120385,2024-04-18,09:39:07
34.023726,-118.279061,60.399965909309685,2024-04-18,09:39:14
34.023630,-118.279113,60.341915431432426,2024-04-18,09:39:32
34.023532,-118.279155,60.65086592268199,2024-04-18,09:39:40
34.023457,-118.279224,59.87259915098548,2024-04-18,09:39:47
34.023407,-118.279315,59.88778487313539,2024-04-18,09:39:53
34.023305,-118.279363,60.54668124951422,2024-04-18,09:40:01
34.023201,-118.279398,59.56766400113702,2024-04-18,09:40:09
34.023114,-118.279442,59.96354186721146,2024-04-18,09:40:16
34.023019,-118.279481,59.37732658907771,2024-04-18,09:40:23
34.022931,-118.279538,59.20366893708706,2024-04-18,09:40:31
34.022836,-118.279600,59.27071876358241,2024-04-18,09:40:38
34.022754,-118.279652,59.72826897352934,2024-04-18,09:40:45
34.022682,-118.279717,59.29358390811831,2024-04-18,09:40:53
34.022594,-118.279776,59.67159987054765,2024-04-18,09:41:01
34.022510,-118.279829,59.41813454777002,2024-04-18,09:41:08
34.022432,-118.279895,59.456576155498624,2024-04-18,09:41:15
34.022350,-118.279943,59.49931431002915,2024-04-18,09:41:22
34.022265,-118.279994,58.68546171672642,2024-04-18,09:41:30
34.022184,-118.280059,59.92899429798126,2024-04-18,09:41:37
34.022094,-118.280117,59.33109656441957,2024-04-18,09:41:43
34.022002,-118.280158,60.2616534633562,2024-04-18,09:41:49
34.021907,-118.280236,59.25644128024578,2024-04-18,09:41:56
34.021938,-118.280423,59.24115713965148,2024-04-18,09:42:08
34.021975,-118.280526,59.561546185053885,2024-04-18,09:42:14
34.022046,-118.280607,59.88866691943258,2024-04-18,09:42:22
34.022099,-118.280713,59.37812686152756,2024-04-18,09:42:29
34.022150,-118.280806,59.23315956350416,2024-04-18,09:42:35
34.022188,-118.280922,59.72914366517216,2024-04-18,09:42:42
34.022231,-118.281027,59.81944203004241,2024-04-18,09:42:49
34.022288,-118.281140,59.112794794142246,2024-04-18,09:42:58
34.022341,-118.281233,59.6235714899376,2024-04-18,09:43:04
34.022372,-118.281351,59.627864088863134,2024-04-18,09:43:10
34.022418,-118.281448,60.03601714875549,2024-04-18,09:43:18
34.022471,-118.281549,60.29503345489502,2024-04-18,09:43:25
34.022528,-118.281637,60.08304959628731,2024-04-18,09:43:31
34.022573,-118.281746,60.24772738944739,2024-04-18,09:43:39
34.022621,-118.281859,59.51122779585421,2024-04-18,09:43:46
34.022673,-118.281950,59.60792054235935,2024-04-18,09:43:53
34.022723,-118.282050,59.44060808420181,2024-04-18,09:43:59
34.022761,-118.282149,59.09202964883298,2024-04-18,09:44:06
34.022821,-118.282235,58.90137977339327,2024-04-18,09:44:14
34.022870,-118.282334,58.002088020555675,2024-04-18,09:44:20
34.022893,-118.282442,58.24885096028447,2024-04-18,09:44:27
34.022935,-118.282544,59.13475558068603,2024-04-18,09:44:34
34.022961,-118.282651,58.23255356121808,2024-04-18,09:44:40
34.022996,-118.282761,58.23930396977812,2024-04-18,09:44:47
34.023054,-118.282853,58.43378891982138,2024-04-18,09:44:54
34.023091,-118.282956,57.95240005478263,2024-04-18,09:45:01
34.023054,-118.283062,57.52694743592292,2024-04-18,09:45:08
34.023024,-118.283177,57.35983142443001,2024-04-18,09:45:15
34.023019,-118.283292,57.50428284239024,2024-04-18,09:45:22
34.022987,-118.283402,57.29489258863032,2024-04-18,09:45:29
34.022957,-118.283509,58.02617040555924,2024-04-18,09:45:35
34.022918,-118.283629,57.49965409934521,2024-04-18,09:45:43
34.022881,-118.283728,57.97857289854437,2024-04-18,09:45:49
34.022818,-118.283807,57.66570605430752,2024-04-18,09:45:56
34.022748,-118.283892,57.32156485598534,2024-04-18,09:46:03
34.022658,-118.283918,57.58449635002762,2024-04-18,09:46:18
34.022568,-118.283962,57.087079546414316,2024-04-18,09:46:25
34.022478,-118.284019,57.74551731161773,2024-04-18,09:46:33
34.022388,-118.284076,58.21232097223401,2024-04-18,09:46:39
34.022305,-118.284129,57.23846584837884,2024-04-18,09:46:48
34.022224,-118.284181,58.786760858260095,2024-04-18,09:46:55
34.022142,-118.284234,57.80780202243477,2024-04-18,09:47:03
34.022058,-118.284287,58.36486360710114,2024-04-18,09:47:11
34.021978,-118.284339,58.124486377462745,2024-04-18,09:47:18
34.021896,-118.284391,57.43452779389918,2024-04-18,09:47:24
34.021815,-118.284443,57.798410025425255,2024-04-18,09:47:31
34.021735,-118.284494,57.49441444501281,2024-04-18,09:47:37
34.021665,-118.284565,57.442964238114655,2024-04-18,09:47:44
34.021690,-118.284681,58.468756881542504,2024-04-18,09:47:50
34.021666,-118.284794,58.49880315642804,2024-04-18,09:47:59
34.021667,-118.284913,58.756317703053355,2024-04-18,09:48:08
34.021619,-118.285015,58.801955819129944,2024-04-18,09:48:14
34.021536,-118.285102,58.76303341705352,2024-04-18,09:48:21
34.021494,-118.285199,57.92005995102227,2024-04-18,09:48:27
34.021449,-118.285301,56.96698680985719,2024-04-18,09:48:34
34.021395,-118.285402,58.01823465246707,2024-04-18,09:48:42
34.021425,-118.285528,57.489293325692415,2024-04-18,09:48:50
34.021463,-118.285628,57.66844618692994,2024-04-18,09:48:53
34.021504,-118.285725,57.844412414357066,2024-04-18,09:49:02
34.021495,-118.285849,57.614348724484444,2024-04-18,09:49:12
34.021413,-118.285918,57.62143386155367,2024-04-18,09:49:16
34.021310,-118.285990,57.84674905333668,2024-04-18,09:49:20
34.021265,-118.286084,56.93706910870969,2024-04-18,09:49:27
34.021186,-118.286137,56.918488981202245,2024-04-18,09:49:38
34.021103,-118.286182,57.640172705985606,2024-04-18,09:49:46
34.021012,-118.286242,57.56372419651598,2024-04-18,09:49:50
34.020927,-118.286295,56.7865305012092,2024-04-18,09:49:57
34.020853,-118.286361,57.21670591644943,2024-04-18,09:50:05
34.020888,-118.286494,56.761520196683705,2024-04-18,09:50:10
34.020935,-118.286602,56.57685481291264,2024-04-18,09:50:13
34.020979,-118.286706,56.671718451194465,2024-04-18,09:50:18
34.021011,-118.286830,57.275984530337155,2024-04-18,09:50:26
34.021058,-118.286937,56.48143570125103,2024-04-18,09:50:33
34.021097,-118.287048,56.50705688726157,2024-04-18,09:50:42
34.021150,-118.287168,55.15385119058192,2024-04-18,09:50:50
34.021192,-118.287264,56.595601335167885,2024-04-18,09:50:56
34.021242,-118.287359,56.59930971078575,2024-04-18,09:51:05
34.021279,-118.287461,56.83959529735148,2024-04-18,09:51:13
34.021325,-118.287564,56.867285505868495,2024-04-18,09:51:21
34.021378,-118.287663,56.50726771261543,2024-04-18,09:51:28
34.021428,-118.287777,56.61835601646453,2024-04-18,09:51:37
34.021472,-118.287879,57.077728430740535,2024-04-18,09:51:43
34.021511,-118.287990,56.984778332524,2024-04-18,09:51:51
34.021555,-118.288089,56.681410937570035,2024-04-18,09:51:58
34.021610,-118.288194,57.189993627369404,2024-04-18,09:52:06
34.021658,-118.288301,56.9243834791705,2024-04-18,09:52:14
34.021697,-118.288409,56.925456477329135,2024-04-18,09:52:22
34.021672,-118.288514,56.77752970159054,2024-04-18,09:52:33
34.021591,-118.288563,56.97380744665861,2024-04-18,09:52:40
34.021668,-118.288492,57.754245362244546,2024-04-18,09:52:51
34.021585,-118.288541,58.15016669780016,2024-04-18,09:53:05
34.021495,-118.288879,60.12869071960449,2024-04-18,09:53:59
34.021466,-118.288514,58.682125091552734,2024-04-18,09:54:05
34.021413,-118.287814,58.374080657958984,2024-04-18,09:54:11
34.021439,-118.288489,91.95696116704494,2024-04-18,09:54:45
34.021351,-118.288461,92.59565283823758,2024-04-18,09:55:10
34.021257,-118.288096,92.36737020686269,2024-04-18,09:55:17
34.022118,-118.288172,78.12519454956055,2024-04-18,09:56:30
34.021898,-118.287903,70.97236251831055,2024-04-18,09:56:36
34.021714,-118.287792,67.32638549804688,2024-04-18,09:56:42
34.021545,-118.288032,87.34285225067288,2024-04-18,09:56:48
34.021545,-118.288032,87.34285225067288,2024-04-18,09:57:02
34.021540,-118.287782,77.88272476196289,2024-04-18,09:57:24
34.021650,-118.287727,71.35578536987305,2024-04-18,09:57:30
34.021732,-118.287739,73.7668571472168,2024-04-18,09:57:36
34.021905,-118.288064,75.61512565612793,2024-04-18,09:57:38
34.021775,-118.287874,74.2403450012207,2024-04-18,09:57:44
34.021627,-118.287716,73.40993881225586,2024-04-18,09:57:50
34.021654,-118.287722,72.85759353637695,2024-04-18,09:57:56
34.021685,-118.287943,80.74898659437895,2024-04-18,09:58:01
34.021803,-118.287922,82.27792549133301,2024-04-18,09:59:13
34.021896,-118.287986,86.64013481140137,2024-04-18,09:59:16
34.021822,-118.287831,91.88385391235352,2024-04-18,09:59:19
34.021784,-118.287754,83.33327865600586,2024-04-18,09:59:25
34.021717,-118.287735,81.27081680297852,2024-04-18,09:59:31
34.021792,-118.287737,80.2974967956543,2024-04-18,09:59:37
34.021752,-118.287741,79.73293685913086,2024-04-18,09:59:43
34.021750,-118.287718,79.36381149291992,2024-04-18,09:59:49
34.021754,-118.287716,79.10347366333008,2024-04-18,09:59:55
34.021843,-118.287869,59.66407767124474,2024-04-18,09:59:56
34.021867,-118.288017,80.10557174682617,2024-04-18,10:00:55
34.021808,-118.287925,78.91475296020508,2024-04-18,10:01:13
34.021766,-118.287787,72.82575607299805,2024-04-18,10:02:07
34.021739,-118.287782,72.33122634887695,2024-04-18,10:02:13
34.021765,-118.287771,71.80770492553711,2024-04-18,10:02:19
34.021729,-118.287764,70.99071884155273,2024-04-18,10:02:25
34.021750,-118.287745,69.76830673217773,2024-04-18,10:02:31
34.021959,-118.287982,77.72793197631836,2024-04-18,10:02:37
34.021774,-118.287754,70.19614791870117,2024-04-18,10:02:43
34.021734,-118.287729,73.02633285522461,2024-04-18,10:02:49
34.021703,-118.287663,70.24293899536133,2024-04-18,10:02:55
34.021685,-118.287664,64.81896209716797,2024-04-18,10:03:01
34.021749,-118.287715,69.72177505493164,2024-04-18,10:03:07
34.021721,-118.287735,71.91689682006836,2024-04-18,10:03:13
34.021782,-118.287766,69.31023025512695,2024-04-18,10:03:19
34.021735,-118.287734,69.38338088989258,2024-04-18,10:03:25
34.021681,-118.287737,68.97610092163086,2024-04-18,10:03:31
34.021742,-118.287737,71.4148063659668,2024-04-18,10:03:37
34.021713,-118.287742,72.78461074829102,2024-04-18,10:03:43
34.021670,-118.287750,73.66534805297852,2024-04-18,10:03:49
34.021593,-118.287680,69.87675094604492,2024-04-18,10:03:55
34.021689,-118.287654,67.88058853149414,2024-04-18,10:04:01
34.021694,-118.287718,68.10062789916992,2024-04-18,10:04:07
34.021644,-118.287754,70.79009628295898,2024-04-18,10:04:13
34.021698,-118.287753,72.29592514038086,2024-04-18,10:04:19
34.021712,-118.287727,71.22378158569336,2024-04-18,10:04:25
34.021689,-118.287709,69.87619400024414,2024-04-18,10:04:31
34.021726,-118.287737,69.49412155151367,2024-04-18,10:04:37
34.021770,-118.287743,71.8576545715332,2024-04-18,10:04:43
34.021717,-118.287773,73.14909744262695,2024-04-18,10:04:49
34.021688,-118.287725,70.20724868774414,2024-04-18,10:04:55
34.021733,-118.287708,70.46731185913086,2024-04-18,10:05:01
34.021690,-118.287701,69.94610214233398,2024-04-18,10:05:07
34.021768,-118.287746,73.25777053833008,2024-04-18,10:05:13
34.021704,-118.287721,69.17358779907227,2024-04-18,10:05:19
34.021689,-118.287727,72.36027145385742,2024-04-18,10:05:25
34.021685,-118.287756,70.74486923217773,2024-04-18,10:05:31
34.021713,-118.287741,72.35258102416992,2024-04-18,10:05:37
34.021677,-118.287758,73.33868789672852,2024-04-18,10:05:43
34.021637,-118.287750,74.00931167602539,2024-04-18,10:05:49
34.021663,-118.287729,74.5033073425293,2024-04-18,10:05:55
34.021656,-118.287740,71.5240592956543,2024-04-18,10:06:01
34.021698,-118.287759,73.47241592407227,2024-04-18,10:06:07
34.021706,-118.287775,74.50286483764648,2024-04-18,10:06:13
34.021706,-118.287781,75.1203727722168,2024-04-18,10:06:19
34.021678,-118.287902,75.79423550423235,2024-04-18,10:06:20
34.021775,-118.287916,79.72982025146484,2024-04-18,10:06:48
34.021719,-118.287821,72.96682357788086,2024-04-18,10:06:54
34.021822,-118.287956,82.36330032348633,2024-04-18,10:06:55
34.021737,-118.287882,80.34167098999023,2024-04-18,10:07:06
34.021797,-118.287882,58.80509541090578,2024-04-18,10:07:16
34.021696,-118.287846,56.99723529815674,2024-04-18,10:07:48
34.021821,-118.287935,76.82109069824219,2024-04-18,10:08:05
34.021791,-118.288015,89.44417572021484,2024-04-18,10:08:11
34.021787,-118.287988,91.41898918151855,2024-04-18,10:08:17
34.021720,-118.287910,57.346597565338016,2024-04-18,10:08:22
34.021821,-118.287902,57.356705863028765,2024-04-18,10:08:23
34.021736,-118.287978,56.8062589475885,2024-04-18,10:14:17
34.021692,-118.287869,56.758453683927655,2024-04-18,10:20:11
34.021601,-118.288089,57.15821917820722,2024-04-18,10:22:13
34.021526,-118.288153,56.94774301163852,2024-04-18,10:22:18
34.021477,-118.288261,57.17857751250267,2024-04-18,10:22:26
34.021528,-118.288403,57.23804212361574,2024-04-18,10:22:51
34.021681,-118.288286,57.01993003580719,2024-04-18,10:23:24
34.021717,-118.288181,56.861684682779014,2024-04-18,10:23:47
34.021681,-118.288346,57.082856946624815,2024-04-18,10:24:02
34.021552,-118.288376,56.94008846860379,2024-04-18,10:24:07
34.021552,-118.288517,57.12272848747671,2024-04-18,10:24:18
34.021549,-118.288665,57.26559236366302,2024-04-18,10:24:36
34.021524,-118.288796,56.836937063373625,2024-04-18,10:24:48
34.021566,-118.288897,56.23803683463484,2024-04-18,10:24:57
34.021588,-118.289026,56.25973837450147,2024-04-18,10:28:13
34.021757,-118.291177,56.143473534844816,2024-04-18,10:33:15
34.021772,-118.291061,54.835768084041774,2024-04-18,10:34:20
34.021694,-118.290571,58.448768615722656,2024-04-18,10:36:30
34.021735,-118.291021,54.811926670372486,2024-04-18,10:36:36
34.021624,-118.291007,54.55431074462831,2024-04-18,10:38:54
34.021723,-118.290430,54.66896270029247,2024-04-18,10:39:20
34.021842,-118.290236,54.89628885872662,2024-04-18,10:39:21
34.022050,-118.289201,55.28894685115665,2024-04-18,10:39:23
34.022000,-118.288807,55.66953482106328,2024-04-18,10:39:32
34.021928,-118.288577,55.99250500369817,2024-04-18,10:39:35
34.021749,-118.288120,86.54888916015625,2024-04-18,10:39:48
34.021810,-118.288190,56.2180285314098,2024-04-18,10:39:49
34.021938,-118.288104,56.79228283371776,2024-04-18,10:39:54
34.021901,-118.288065,56.76260033529252,2024-04-18,10:40:25
34.021820,-118.287975,57.02397374343127,2024-04-18,10:43:20
34.021845,-118.287970,56.91729738377035,2024-04-18,10:43:43
34.021910,-118.288001,78.40838241577148,2024-04-18,10:44:00
34.021747,-118.287941,73.65663146972656,2024-04-18,10:44:06
34.021749,-118.287967,76.45595932006836,2024-04-18,10:44:12
34.021896,-118.288002,68.21228981018066,2024-04-18,10:44:18
34.021825,-118.287942,57.20513585396111,2024-04-18,10:44:22
34.021345,-118.288055,57.249269561842084,2024-04-18,10:47:13
34.021611,-118.288078,56.93596375733614,2024-04-18,10:47:50
34.020912,-118.288781,57.04476990830153,2024-04-18,10:53:08
34.021304,-118.290034,56.12386432476342,2024-04-18,10:54:16
34.021310,-118.290262,55.18615226447582,2024-04-18,10:55:28
34.021215,-118.290159,55.186098143458366,2024-04-18,10:55:53
34.021420,-118.290248,55.28408448025584,2024-04-18,10:56:02
34.021384,-118.289610,55.30036750342697,2024-04-18,10:56:03
34.021446,-118.289472,55.40662760101259,2024-04-18,10:56:04
34.021483,-118.289340,55.54441150929779,2024-04-18,10:56:07
34.021501,-118.289230,55.84461166244,2024-04-18,10:56:09
34.021524,-118.289122,55.545268015004694,2024-04-18,10:56:11
34.021462,-118.289503,55.54471680149436,2024-04-18,10:56:12
34.021670,-118.289179,55.646043580025434,2024-04-18,10:56:46
34.021670,-118.289179,55.646043580025434,2024-04-18,11:14:43
34.021619,-118.288791,57.903072372078896,2024-04-18,11:28:34
34.021965,-118.288187,56.05234386771917,2024-04-18,11:28:35
34.021619,-118.288791,57.903072372078896,2024-04-18,11:29:50
34.021992,-118.288170,56.89076367113739,2024-04-18,11:29:51
34.022238,-118.288620,56.72924362774938,2024-04-18,12:28:05
34.022158,-118.288555,56.595836360007524,2024-04-18,12:28:10
34.022326,-118.288632,56.007555136457086,2024-04-18,12:28:40
34.021785,-118.288801,55.91736735217273,2024-04-18,12:28:47
34.021673,-118.288852,56.081935407593846,2024-04-18,12:28:49
34.021455,-118.288957,56.11424610391259,2024-04-18,12:28:52
34.021350,-118.288986,56.0996834859252,2024-04-18,12:28:54
34.021240,-118.289032,56.32290906831622,2024-04-18,12:28:56
34.021636,-118.288766,58.34569932613522,2024-04-18,12:28:58
34.021294,-118.289496,55.88286973722279,2024-04-18,12:28:59
34.021166,-118.288762,19.147077209316194,2024-04-18,12:30:20
34.021392,-118.288676,19.031246437691152,2024-04-18,12:30:21
34.021484,-118.288725,19.18677636049688,2024-04-18,12:30:24
34.021372,-118.288656,19.326497389934957,2024-04-18,12:30:25
34.021471,-118.288675,19.546989609487355,2024-04-18,12:30:34
34.021482,-118.288717,19.828645068220794,2024-04-18,12:30:37
34.021545,-118.288628,38.52375202253461,2024-04-18,12:30:51
34.021603,-118.288531,49.7939465707168,2024-04-18,12:30:55
34.021688,-118.288465,55.40130157023668,2024-04-18,12:31:01
34.021711,-118.288354,56.060623806901276,2024-04-18,12:31:09
34.021671,-118.288241,56.172809259966016,2024-04-18,12:31:18
34.021593,-118.288154,56.384329124353826,2024-04-18,12:31:29
34.021551,-118.288058,56.43121459148824,2024-04-18,12:31:34
34.021497,-118.287934,55.54675665125251,2024-04-18,12:31:41
34.021453,-118.287834,56.699072607792914,2024-04-18,12:31:47
34.021407,-118.287729,56.03292504232377,2024-04-18,12:31:54
34.021359,-118.287622,56.51653243135661,2024-04-18,12:32:02
34.021313,-118.287515,55.62107580434531,2024-04-18,12:32:09
34.021265,-118.287406,55.60515818186104,2024-04-18,12:32:16
34.021220,-118.287304,56.186528398655355,2024-04-18,12:32:23
34.021267,-118.287201,56.86975887790322,2024-04-18,12:32:30
34.021357,-118.287125,57.17923277616501,2024-04-18,12:32:34
34.021433,-118.287050,56.93815576005727,2024-04-18,12:32:40
34.021508,-118.286969,57.360000375658274,2024-04-18,12:32:47
34.021594,-118.286912,57.232645673677325,2024-04-18,12:32:54
34.021713,-118.286940,56.549502866342664,2024-04-18,12:33:01
34.021802,-118.286886,56.43966622464359,2024-04-18,12:33:09
34.021884,-118.286826,56.41422941721976,2024-04-18,12:33:16
34.021975,-118.286787,55.84682893566787,2024-04-18,12:33:24
34.022058,-118.286730,56.427741354331374,2024-04-18,12:33:31
34.022145,-118.286675,57.83007694594562,2024-04-18,12:33:39
34.022230,-118.286630,56.91536222305149,2024-04-18,12:33:46
34.022321,-118.286568,56.39240339677781,2024-04-18,12:33:54
34.022406,-118.286525,56.934579940512776,2024-04-18,12:34:01
34.022494,-118.286488,56.594674507156014,2024-04-18,12:34:08
34.022581,-118.286441,57.17134180571884,2024-04-18,12:34:16
34.022668,-118.286404,56.76560867577791,2024-04-18,12:34:22
34.022756,-118.286340,57.023527883924544,2024-04-18,12:34:29
34.022847,-118.286286,57.20590587705374,2024-04-18,12:34:35
34.022933,-118.286226,56.650929358787835,2024-04-18,12:34:42
34.023024,-118.286161,56.958321637474,2024-04-18,12:34:49
34.023097,-118.286085,56.75693074427545,2024-04-18,12:34:56
34.023208,-118.286028,56.68603016901761,2024-04-18,12:35:04
34.023291,-118.285953,57.16263695806265,2024-04-18,12:35:12
34.023391,-118.285889,56.69287620484829,2024-04-18,12:35:20
34.023438,-118.285788,56.26380779314786,2024-04-18,12:35:27
34.023530,-118.285735,56.17753447405994,2024-04-18,12:35:36
34.023632,-118.285698,56.44919904973358,2024-04-18,12:35:45
34.023746,-118.285628,56.27050041500479,2024-04-18,12:35:54
34.023815,-118.285551,56.935546961613,2024-04-18,12:36:00
34.023889,-118.285487,55.95266051590443,2024-04-18,12:36:07
34.023973,-118.285436,56.12934074550867,2024-04-18,12:36:14
34.024055,-118.285381,56.131219293922186,2024-04-18,12:36:20
34.024142,-118.285349,55.73745016474277,2024-04-18,12:36:26
34.024117,-118.285244,55.92849577218294,2024-04-18,12:36:35
34.024050,-118.285155,55.76228898577392,2024-04-18,12:36:40
34.024041,-118.285043,56.6456429194659,2024-04-18,12:36:49
34.024004,-118.284940,56.62963886093348,2024-04-18,12:36:55
34.023952,-118.284840,55.91990080010146,2024-04-18,12:37:00
34.023899,-118.284725,56.06865172274411,2024-04-18,12:37:08
34.023868,-118.284616,56.530569799244404,2024-04-18,12:37:15
34.023830,-118.284505,56.295542751438916,2024-04-18,12:37:22
34.023776,-118.284402,55.593713250011206,2024-04-18,12:37:29
34.023730,-118.284303,57.17153223417699,2024-04-18,12:37:36
34.023734,-118.284193,55.47948637697846,2024-04-18,12:38:00
34.023766,-118.284087,56.44895829539746,2024-04-18,12:38:06
34.023766,-118.283975,56.99780176114291,2024-04-18,12:38:14
34.023811,-118.283869,56.77235947083682,2024-04-18,12:38:20
34.023870,-118.283768,57.14790393784642,2024-04-18,12:38:26
34.023948,-118.283692,57.445655670017004,2024-04-18,12:38:33
34.024010,-118.283609,57.798310946673155,2024-04-18,12:38:40
34.024077,-118.283532,58.28935671411455,2024-04-18,12:38:47
34.024155,-118.283456,58.30433357227594,2024-04-18,12:38:55
34.024225,-118.283385,58.17651433683932,2024-04-18,12:39:02
34.024279,-118.283296,57.71157761197537,2024-04-18,12:39:09
34.024360,-118.283233,57.75131108891219,2024-04-18,12:39:17
34.024445,-118.283173,57.64059718511999,2024-04-18,12:39:25
34.024522,-118.283114,57.951698646880686,2024-04-18,12:39:32
34.024610,-118.283064,58.384274329058826,2024-04-18,12:39:40
34.024688,-118.283007,57.689641050994396,2024-04-18,12:39:46
34.024779,-118.282952,57.67710299324244,2024-04-18,12:39:53
34.024866,-118.282891,57.61479416675866,2024-04-18,12:40:00
34.024957,-118.282848,57.53607637807727,2024-04-18,12:40:07
34.025045,-118.282802,58.08491715788841,2024-04-18,12:40:14
34.025147,-118.282757,56.74937471188605,2024-04-18,12:40:22
34.025220,-118.282682,57.99296103231609,2024-04-18,12:40:30
34.025301,-118.282607,58.369101943448186,2024-04-18,12:40:38
34.025380,-118.282521,58.308460073545575,2024-04-18,12:40:45
34.025462,-118.282464,57.65092740021646,2024-04-18,12:40:52
34.025546,-118.282411,58.02351694460958,2024-04-18,12:40:58
34.025631,-118.282361,57.4639895837754,2024-04-18,12:41:05
34.025724,-118.282303,58.398237886838615,2024-04-18,12:41:12
34.025813,-118.282249,58.32328028511256,2024-04-18,12:41:19
34.025900,-118.282195,58.54467188939452,2024-04-18,12:41:27
34.025987,-118.282129,57.925864829681814,2024-04-18,12:41:36
34.026078,-118.282072,59.1541952220723,2024-04-18,12:41:43
34.026168,-118.282019,59.449890059418976,2024-04-18,12:41:49
34.026259,-118.281972,58.93158988747746,2024-04-18,12:41:56
34.026344,-118.281919,58.88292222749442,2024-04-18,12:42:03
34.026431,-118.281884,59.41614100057632,2024-04-18,12:42:09
34.026530,-118.281831,59.09346618130803,2024-04-18,12:42:17
34.026617,-118.281793,57.99694500956684,2024-04-18,12:42:22
34.026695,-118.281709,58.60499197524041,2024-04-18,12:42:29
34.026787,-118.281663,58.13211607374251,2024-04-18,12:42:36
34.026875,-118.281610,59.03622869960964,2024-04-18,12:42:43
34.026964,-118.281563,58.997648280113935,2024-04-18,12:42:50
34.027054,-118.281511,59.48440008237958,2024-04-18,12:42:57
34.027143,-118.281459,59.503061088733375,2024-04-18,12:43:04
34.027223,-118.281391,59.57530520204455,2024-04-18,12:43:11
34.027309,-118.281339,59.912376971915364,2024-04-18,12:43:18
34.027392,-118.281283,60.272955449298024,2024-04-18,12:43:25
34.027477,-118.281227,59.669237670488656,2024-04-18,12:43:32
34.027564,-118.281171,60.20710679329932,2024-04-18,12:43:39
34.027648,-118.281109,59.904679127037525,2024-04-18,12:43:46
34.027736,-118.281051,59.90577962901443,2024-04-18,12:43:53
34.027788,-118.280957,60.11729539372027,2024-04-18,12:44:00
34.027764,-118.280847,61.713805355131626,2024-04-18,12:44:07
34.027722,-118.280739,60.86937031336129,2024-04-18,12:44:14
34.027652,-118.280638,60.245338381268084,2024-04-18,12:44:22
34.027611,-118.280538,61.29977874085307,2024-04-18,12:44:28
34.027566,-118.280442,61.50239995215088,2024-04-18,12:44:35
34.027529,-118.280337,60.05597600527108,2024-04-18,12:44:41
34.027473,-118.280246,61.20335560571402,2024-04-18,12:44:48
34.027409,-118.280149,61.68568142037839,2024-04-18,12:44:55
34.027366,-118.280043,61.42579602729529,2024-04-18,12:45:02
34.027313,-118.279955,60.70573197957128,2024-04-18,12:45:08
34.027266,-118.279848,61.08909516129643,2024-04-18,12:45:16
34.027221,-118.279745,60.85181024670601,2024-04-18,12:45:23
34.027171,-118.279632,60.33135607931763,2024-04-18,12:45:30
34.027121,-118.279519,61.504050528630614,2024-04-18,12:45:38
34.027072,-118.279407,60.783135851845145,2024-04-18,12:45:45
34.027023,-118.279298,60.842113367281854,2024-04-18,12:45:52
34.026975,-118.279187,61.30357230082154,2024-04-18,12:46:00
34.026932,-118.279089,61.35821501817554,2024-04-18,12:46:07
34.026887,-118.278988,60.68452117498964,2024-04-18,12:46:14
34.026844,-118.278890,61.30550220236182,2024-04-18,12:46:21
34.026799,-118.278790,61.20121774729341,2024-04-18,12:46:30
34.026752,-118.278683,77.11980847734958,2024-04-18,12:46:55
34.027081,-118.278542,84.68115615844727,2024-04-18,12:47:10
34.027040,-118.278646,62.155108066275716,2024-04-18,12:48:47
34.027154,-118.278655,65.57023048400879,2024-04-18,12:49:03
34.027157,-118.278808,76.59228134155273,2024-04-18,12:49:09
34.027217,-118.278587,62.93701248243451,2024-04-18,12:49:10
34.027140,-118.278662,62.297283633612096,2024-04-18,12:49:11
34.027144,-118.278550,61.807893788442016,2024-04-18,12:49:21
34.027042,-118.278545,61.445588080212474,2024-04-18,12:50:21
34.027008,-118.278658,61.00579135492444,2024-04-18,13:22:44
34.026956,-118.278544,60.138357147574425,2024-04-18,13:23:02
34.027058,-118.278568,60.67547334078699,2024-04-18,13:23:05
34.027136,-118.278471,65.60473274253309,2024-04-18,13:23:28
34.027033,-118.278543,60.92761404067278,2024-04-18,13:23:29
34.027083,-118.278540,60.90610930882394,2024-04-18,13:23:30
34.027062,-118.278394,61.369583036750555,2024-04-18,13:23:50
34.026955,-118.278644,61.31117941439152,2024-04-18,13:24:29
34.026926,-118.278746,61.195004960522056,2024-04-18,13:24:53
34.026976,-118.278656,61.144240592606366,2024-04-18,13:24:55
34.027066,-118.278611,61.22308063134551,2024-04-18,13:24:59
34.027183,-118.278554,61.43213960342109,2024-04-18,13:25:07
